-0.34385370000000004,0.04359686,1.0
1.27375593,1.96710175,0.0
-0.1950573,0.80539342,1.0
0.58464661,0.32427424,2.0
-0.1364447,-0.11905419999999999,2.0
-1.3319517,-1.7606886000000002,0.0
-0.4982136,-0.310985,2.0
-1.3731173,0.31515939,1.0
2.19069973,-1.8963609000000001,1.0
0.36633201,-1.0445894,1.0
-0.5457741999999999,-0.19883789999999998,2.0
-1.1191153999999999,1.9560789,1.0
-0.7543979000000001,1.25286816,1.0
-0.186579,-0.0568245,2.0
0.90159072,0.50249434,2.0
0.5627611,0.24073709,2.0
-0.0018915,-1.3966204,0.0
1.74481176,-0.7612069,1.0
-0.6200008,0.69803203,1.0
0.52057634,-1.1443413999999998,1.0
-0.6712461,-0.0126646,0.0
-0.23643699999999998,0.7278135,1.0
-0.26788809999999996,0.53035547,1.0
1.13376944,-1.0998913000000001,1.0
-1.1823181,-0.6657545,2.0
1.65980218,0.74204416,2.0
-0.7058405,1.19268607,1.0
3.03085711,0.82458463,0.0
2.05117344,0.585662,0.0
-1.2368534,0.87583893,1.0
1.0388245999999999,2.18697965,0.0
0.84616065,-0.8595159,1.0
-0.3224172,-0.3840544,2.0
0.23009474,0.76201118,0.0
1.19891788,0.18515642,0.0
0.15626385,-0.190221,2.0
0.31903909999999996,-0.24937039999999996,1.0
2.52832571,-0.2486348,1.0
-0.5170945,-0.9970268,0.0
0.02186284,-0.46867380000000003,1.0
-1.873161,0.92061512,1.0
-0.9554253,0.58591043,1.0
-1.0218859,0.79452824,1.0
-1.1173103000000002,0.2344157,1.0
0.07782113,0.61838026,0.0
1.16033857,0.36949272,2.0
0.6218035,-0.5998045,1.0
0.43816635,1.12232832,0.0
0.83898341,0.93110208,0.0
-1.4265553999999998,1.76795995,1.0
0.16003707,0.87616892,0.0
0.10622272,-1.5256802999999999,1.0
1.6169496,0.50274088,0.0
1.45142926,-0.6180368,1.0
-1.440876,1.23225307,1.0
0.28267571,-0.8260974,1.0
-0.7471583,1.6924546000000003,1.0
-1.4441138,-0.5044659,0.0
-1.6507213,-0.8905556,2.0
-1.1425181999999998,-0.3493427,2.0
-0.110447,-0.6173621,0.0
1.33145711,-0.2873079,1.0
-0.6469166999999999,0.90148689,1.0
0.6590498,-1.6274383,1.0
-0.4471286,1.2245077,1.0
-2.0372011999999997,-1.9425892,0.0
1.12341216,0.30526704,2.0
-0.6871727,-0.8452056,0.0
0.85328122,-0.4130293,1.0
0.68006984,-0.31980159999999996,1.0
1.46210794,-2.0601407,1.0
0.41730200000000006,0.78477065,0.0
0.42952614,-0.6069984,1.0
0.24266944,0.20183018,2.0
1.3887794,-0.6613441999999999,1.0
-0.18656979999999998,-0.1017459,2.0
0.98633519,0.2135339,2.0
0.28558733,0.88514116,0.0
